Each Task Period:[6, 138]

Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 39 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 4 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 4 722
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 5 722
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 41 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 69 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 5 722
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 4 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 7 722
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 36 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 4 722
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 41 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 6 722
Task1- MissCount, TotalTxCount: 40 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 39 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 74 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 0 722
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 3 722
Task1- MissCount, TotalTxCount: 64 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 5 722
Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 67 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 722
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 1 722
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 4 722
